product_id,brand_name,review_id,review_title,review_text,author,review_date,review_rating,is_a_buyer,pro_user,review_label,product_title,mrp,price,product_rating,product_rating_count,product_tags,product_url,review_year,sentiment
771559,L'Oreal Paris,17266360,Gorgeous Look,Product really works out as per our expectations and gives good results. The instant touch up works effectively.,Jayshree Bhojani,4/3/2021,4,FALSE,FALSE,,L'Oreal Paris Hair Colour Protection Combo - Casting Creme Gloss Hair Colour 400 Dark Brown + Magic Retouch,929,929,3.9,190,,https://www.nykaa.com/nylpbndl00486/p/771559,2021,Positive
771559,L'Oreal Paris,17912420,Recommended!,Good combo from L'Oréal. The magic retouch provides a quick fix for grey roots.,anwesha acharyya,22/4/2021,4,FALSE,FALSE,,L'Oreal Paris Hair Colour Protection Combo - Casting Creme Gloss Hair Colour 400 Dark Brown + Magic Retouch,929,929,3.9,190,,https://www.nykaa.com/nylpbndl00486/p/771559,2021,Positive
771559,L'Oreal Paris,17863583,Good,This is really good to cover the scalp where the hair growth is lean. The size is easy to carry in your purse and spray makes it easy to apply.,Rajni Shirodkar,18/4/2021,4,FALSE,FALSE,,L'Oreal Paris Hair Colour Protection Combo - Casting Creme Gloss Hair Colour 400 Dark Brown + Magic Retouch,929,929,3.9,190,,https://www.nykaa.com/nylpbndl00486/p/771559,2021,Positive
7308001,L'Oreal Paris,29367219,Size is not mention,Is it 15ml or 30ml it’s not even mention… can you please help me with this,rasika damedhar,14/10/2022,1,FALSE,FALSE,,L'Oreal Paris Glycolic Bright Day Regime,1297,1102,4,4,"FEATURED, NEW",https://www.nykaa.com/l-oreal-paris-glycolic-bright-day-regime/p/7308001,2022,Negative
7308001,L'Oreal Paris,29519448,Loreal glycolic bright face serum. Day cream and night,Its really amazing. I am so happy for this product.,mousumi Biswas,18/10/2022,4,FALSE,FALSE,,L'Oreal Paris Glycolic Bright Day Regime,1297,1102,4,4,"FEATURED, NEW",https://www.nykaa.com/l-oreal-paris-glycolic-bright-day-regime/p/7308001,2022,Positive
7308001,L'Oreal Paris,28501554,Love,Absolutely amazing products just love it,Sharmistha Paul,12/9/2022,5,FALSE,FALSE,,L'Oreal Paris Glycolic Bright Day Regime,1297,1102,4,4,"FEATURED, NEW",https://www.nykaa.com/l-oreal-paris-glycolic-bright-day-regime/p/7308001,2022,Positive
7308001,L'Oreal Paris,28827603,Wonderful,This range is Awesome and working give it a try guys,Shubham Rawat,24/9/2022,5,FALSE,FALSE,,L'Oreal Paris Glycolic Bright Day Regime,1297,1102,4,4,"FEATURED, NEW",https://www.nykaa.com/l-oreal-paris-glycolic-bright-day-regime/p/7308001,2022,Positive
681194,L'Oreal Paris,16924237,Just love it,Smooth on the lips and long lasting... It definitely does what it promises.. Thank you Nykaa♥️♥️,Prerna Saikia,4/2/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,15778995,Lovely Pink,"Absolutely love the color, formulation & the fragrance! It’s non sticky, very smooth, light on the lips and long lasting! Lasted 6-7 hours for me. It will suit fair to medium skin tones, it can also work for duskier skin tones as well! Go for it if you are looking for a bright yet subtle pink ?",Aditi Sharma,25/11/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,12632059,Infinite spice,A gorgeous peachy shade with hints of pink and brown. Very similar to Smashbox Driver's seat and PAC's no. 17 Go Getter. The lasting power is amazing.,Riya,18/2/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,22237094,Transfer & Smydge Proof_ Long Lasting 8 hours,"It's one good one, go for it. You can see the picture for the shade it has no filter.",Woohmaniya Kalkal,31/12/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,21363822,Shade is amazing,It's a nude shade for fair skin tone..... application is very smooth...☺️☺️,Ginni sharma,14/11/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,20913398,Too good,I bought both shades First one is berry cherie Second is franboise frenzy Both are too good If someone need light pink then go with franboise frenzy Otherwise both are pretty shades,Arnav Sapra,14/10/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,15235308,Nice nude pink.. 820 Praline of Paris,Gives a smooth feeling after applying. Lips does not feel dry and flaky like other liquid lipsticks. thank you nyka for ontime delivery and making it available with a good discount..,swagatika panigrahi.,19/10/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,15093791,Beautiful..,Such a lovely formula.. Just perfect.. Totally worth it.. And the colour is lovely too..,Jeenal Gandhi,10/10/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,14640932,Berry cherrie,Beautìful majenta pink shade with great staying power...the formula is similar to maybelline matte inks...just go for it,Manpreet Kaur,4/9/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,12588015,Best ever nude color,Amazing formula.,Sunita Dhavle,15/2/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,21964068,822,"So nice and long lasting when I eat also it did not go, this shade will be beautiful on fair skintone",Vangala Sai,13/12/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,21592771,Good lipstick,The lipstick is really good and stays for long hours. And it's waterproof,rajani vickram,27/11/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,20941432,"Not so great, not pigmented","Not very pigmented, texture is ok. Lips feel a bit dry. Also on my lips mademoiselle mango looks red (not orangish red, absolutely red), not orange.",Reema Bais,16/10/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,18348751,Beautiful!!,Nice color for night with amazing formula and smells yummy,najwa shafiq,12/5/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,18042168,Great lipstick,Stays for so long...and the shade is really amazing,zerrie dsouza,2/5/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,17583403,Wow,"Beautiful color, feels light n soft on lips",Rimsha Andrabi,30/3/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,17463925,Loreal paris,Beautiful shade 838 i just love this product Thnku nykaa,Tannu kaur,21/3/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,17421073,Product formula,This is very light when compared to Maybelline matt lipstick and this also stays all day long. Very pretty shade Highly pigmented,Poonam velu,17/3/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,16770486,Wow!,I'm such a fan of this formula now... Stays for so long even after eating . Definitely a must buy and try ! I'll order more shades in future for sure.^^,Paluk Pathania,24/1/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,16693389,Very good,Very much good.. Long lasting.. water proof.. very Happy.. go for it gies,Alivia Ghosh,19/1/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,16618957,Awesome,Awesome shade and very long lasting I love this lip shade .thank u nykaa,Harmeet Kaur,13/1/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,13816079,Praline De Paris,Lovely pink with mauve undertone .. can be worn daily.. love this shade.,Rimi Chatterjee,12/7/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,16850878,Stay long,"I applied this lipstick and i loved it , an awesome colour with pure matte and long stay formula...now its one of my favourite lipstick in my collection...buy it ,u will not regret",Deepali Saraswat,30/1/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,18604622,Best best lipstick Ever,I have been looking for a long lasting lipstick from long back. I have tried every brand lipstick which says long lasting and smudge proof transfer proof but never satisfied wid any of those lipstick. Finally got my hands on this loreal matte lipstick am totally satisfied with this and very happy with its features. It stays very very long almost 14-18 hrs without touch up. Also smudge proof and transfer proof. It's a go to lipstick when you are going out t have food.,nikhitha kale,26/5/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,14607859,Love it??????,Nice magenta shade.. long lasting and smudge proof,Megha Roy,1/9/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,12715142,Superb,"This lipstick is wonder. It is just like the top faced one. Colour is ultimate. It stays almost for 7 hrs. I love this product and yes, smell! Oh my god! It’s so good!",Ritika Dhugal,26/2/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,25899703,Loreal -838,It's a good 👍 and beautiful lipstick.,ESHU SINGH,16/6/2022,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2022,Positive
681194,L'Oreal Paris,14178318,Guava gush. Pretty natural shade for fair skin tone,The formula is nice and stays for 4-5 hours. Love the amazing sweet smell much like old-time lipsticks of our mother's.,Riya Bose,31/7/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,14119856,Non transferable lipstick,I loved it. Lipstick is non transferable and not even it smudge when lips are wet. Lipstick is removed by only makeup remover otherwise no.,Supriya Lad,29/7/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,12590303,The best liquid lipstick ever!,"This is a liquid lipstick with a pointed applicator which is useful in lining your lips prior to application. It is matte lipstick but has a finish similar to Maybelline matte inks. However, if you don't like that finish, then you can just mush your lips slightly against tissue to get that powder matte finish. The shade is absolutely beautiful. It is a dark rose pink shade with pink undertones as well. Smells beautifully but isn't overpowering. Packaging- very luxurious and high-end looking.",Ridhima Royy,15/2/2020,5,TRUE,TRUE,Verified Professional,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,20961228,Nice,Nice colour..one of my favourites,Debasri Sikdar,18/10/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,20019577,Super,Stays for long hour.colour is really nice,Tista Ghosh,14/8/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,14135376,Lovely color,Lovely coral nude shade... Long lasting... Suitable for fair skin... But yes do apply lipbalm underneath cuz its bit dry and may turn flaky,Moumita Karmakar,30/7/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,23387227,820,Beautiful color. I am in love with the product 😍,Tania Roy,13/3/2022,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2022,Positive
681194,L'Oreal Paris,23187761,Lipstick,I love this color and I have been using this lipstick for 2 years. Go for it ❤️ Seriously its really awesome,kanika,28/2/2022,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2022,Positive
681194,L'Oreal Paris,16277455,Awesome,The lip color stays for the whole day and doesn’t dry the lips either.,REEMA,18/12/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,16030594,Wow,Cute and handy packaging.. I love this shade ??staying power it's like awesome,jayshree tipnis,4/12/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,15462919,Cute,The packaging is cute and the lipstick is way nice and matty and sticks 4-5 hours without creases thanks nykaaa,khushboo takkar,3/11/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,15444953,Very good product,"This colour is so beautifull..it blends so well in your lips n it stays for a long time,u just have to apply only once..",Irah Gurung Sharma,2/11/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,16703562,Franboise Frenzy,"Nice vibrant shade, stays for long hours. i add a drop of face oil on my lips as i have extreme dry lips.",Shivi Madan,20/1/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,16512971,Superb,I am fan of loreal lipstic it's a first puchase of liquid lipstic but I am happy color as shown in the pic lovely color,Ruba Fatima,5/1/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,16297929,Lovely product,So long lasting creamy Matt texture,Pramila Dhobale,19/12/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,16273087,My favourite lipstick,Berry cherie colour is very beautiful colours I am very happy thanks nykaa. Ultra Mattie liquid les Macarons lipstick is very long lasting and supab????????,Babita Kumari,18/12/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,16141822,Awesome Lipcolour,"I really like this Lipcolour, very good pigmentation & texture is creamy & gives moisture to ur lips.. Don’t cakey ur lips but it removes only with Makeup removers.. Long lasting as well..",radhika kumar,8/12/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,15992095,Ultra matte soft lipstick.,AMAZING Rose pink shade which is more towards deep side.,Mukta Chugh,2/12/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,15649480,Perfect daily wear,its perfect pink for daily wear...dries up without making ur lips dry n stays till u remove it with ur makeup remover....totally unchanged n retains its colour for very long period...,DrSonam Panda,16/11/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,15559953,Nice bright colour,"Stay is gud , texture is gud .....i like this one ....",karuna,9/11/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,15428194,L'Oreal Paris is one of my favorite brand ??,Long lasting and smudge proof.... It's Smell is so good..,abinash panda,1/11/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,15385742,Long lasting,The lipstick is better than maybelline ink. It not only last forever but without drying your lips which is big pro.,Reema Chopra,29/10/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,15236000,Cute shade,Colour is very cute. Doesnt get smudged and stays for very long?,Anushriya Chettri,19/10/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,13556441,Praline of paris,A very nice shade of pink for everyday wear as I wanted. It takes time to dry and remains slight sticky on lips but apply a transparent lipbalm. Rest it's a v nice light shade.Definitely for fair to medium skin tones. For fair complexion it's a bomb.,NIDHI RATHI,22/6/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,13551302,Amazing lip colour,"The texture, fragrance, colour is very good !",rajas prasad,22/6/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,13534260,Best Nude Shade,This is a super nude shade and lasts very long. Just gets a bit sticky.,suhena deb,20/6/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,13453787,Very nice colour..,Guava gush is best result on your face.. I m loving it,Shivaay pandey,11/6/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,13350759,Sooo caramely,Beautifully creamy shade.. suits my honey touched skintone,Surabhi Chakarvarty,1/6/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,13347664,Berry cherie,Oh this smells so yummy ? lasts for upto 8 hours,stefny fernandes,1/6/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,13340870,Long lasting,Now this one is similar to Maybelline ink liquid lipstick..super staying power but I expected a little darker shade.,Ankita Singh,31/5/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2020,Positive
681194,L'Oreal Paris,16727196,Wow,Smells amazing and the colour is just so beautiful.,PRIYA GURUNG,21/1/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,16939226,The Perfect Pink Nude.,"I love this lipstick. It doesn't dry the lips, feels light and is very long lasting.",Trisha Kumar,6/2/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,17357776,Fresh pink,It's so much loving and bubblegum like fragrance,Sushma Chhimpa,12/3/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2021,Positive
681194,L'Oreal Paris,25973562,820,Perfect shade for indian skin. Mix of pink n mauve . Must buy,B john,20/6/2022,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194,2022,Positive
